position,item,sum_rank,avg_rank
8654,6887,44312,8862.4000
8655,9548,44314,8862.8000
8656,718,44317,8863.4000
8657,1845,44318,8863.6000
8658,2836,44319,8863.8000
8659,1435,44320,8864.0000
8660,8131,44321,8864.2000
8661,6144,44323,8864.6000
8662,5692,44325,8865.0000
8663,6714,44333,8866.6000
8664,8893,44333,8866.6000
8665,7513,44338,8867.6000
8666,1797,44343,8868.6000
8667,3039,44347,8869.4000
8668,1241,44349,8869.8000
8669,1413,44349,8869.8000
8670,6151,44354,8870.8000
8671,4714,44361,8872.2000
8672,8084,44361,8872.2000
8673,9250,44364,8872.8000
8674,9452,44370,8874.0000
8675,4391,44372,8874.4000
8676,5905,44372,8874.4000
8677,5453,44373,8874.6000
8678,598,44377,8875.4000
8679,1321,44378,8875.6000
8680,7749,44378,8875.6000
8681,2963,44380,8876.0000
8682,9500,44382,8876.4000
8683,3056,44388,8877.6000
8684,435,44388,8877.6000
8685,8863,44389,8877.8000
8686,3856,44392,8878.4000
8687,675,44395,8879.0000
8688,1882,44397,8879.4000
8689,2373,44404,8880.8000
8690,1341,44406,8881.2000
8691,2839,44407,8881.4000
8692,1045,44409,8881.8000
8693,2575,44415,8883.0000
8694,9907,44415,8883.0000
8695,6382,44421,8884.2000
8696,4776,44425,8885.0000
8697,7409,44426,8885.2000
8698,3376,44429,8885.8000
8699,3385,44431,8886.2000
8700,946,44432,8886.4000
8701,2737,44434,8886.8000
8702,29,44434,8886.8000
8703,8228,44435,8887.0000
8704,5916,44437,8887.4000
8705,2086,44438,8887.6000
8706,8368,44438,8887.6000
8707,8497,44442,8888.4000
8708,9033,44446,8889.2000
8709,2844,44447,8889.4000
8710,2704,44448,8889.6000
8711,856,44456,8891.2000
8712,8513,44462,8892.4000
8713,6958,44464,8892.8000
8714,968,44469,8893.8000
8715,1910,44470,8894.0000
8716,233,44470,8894.0000
8717,8290,44471,8894.2000
8718,5132,44472,8894.4000
8719,5275,44472,8894.4000
8720,4187,44474,8894.8000
8721,2362,44477,8895.4000
8722,5209,44481,8896.2000
8723,1900,44488,8897.6000
8724,4503,44489,8897.8000
8725,5622,44492,8898.4000
8726,5655,44493,8898.6000
8727,2979,44495,8899.0000
8728,8807,44498,8899.6000
8729,2301,44504,8900.8000
8730,961,44515,8903.0000
8731,6081,44522,8904.4000
8732,7265,44523,8904.6000
8733,5664,44524,8904.8000
8734,1098,44527,8905.4000
8735,5806,44527,8905.4000
8736,4,44530,8906.0000
8737,442,44530,8906.0000
8738,1106,44535,8907.0000
8739,7932,44536,8907.2000
8740,2347,44537,8907.4000
8741,2831,44539,8907.8000
8742,9349,44539,8907.8000
8743,287,44540,8908.0000
8744,868,44541,8908.2000
8745,2613,44543,8908.6000
8746,5807,44544,8908.8000
8747,6790,44546,8909.2000
8748,4842,44550,8910.0000
8749,6756,44558,8911.6000
8750,8445,44558,8911.6000
8751,9228,44559,8911.8000
8752,7327,44561,8912.2000
8753,4948,44563,8912.6000
8754,9489,44564,8912.8000
8755,4676,44579,8915.8000
8756,4217,44583,8916.6000
8757,8099,44585,8917.0000
8758,5323,44588,8917.6000
8759,444,44589,8917.8000
8760,1094,44592,8918.4000
8761,7770,44600,8920.0000
8762,6604,44601,8920.2000
8763,5711,44607,8921.4000
8764,7489,44608,8921.6000
8765,6856,44609,8921.8000
8766,8045,44610,8922.0000
8767,4030,44612,8922.4000
8768,964,44614,8922.8000
8769,1298,44615,8923.0000
8770,6806,44624,8924.8000
8771,2130,44629,8925.8000
8772,1799,44630,8926.0000
8773,2522,44636,8927.2000
8774,4829,44638,8927.6000
8775,3598,44640,8928.0000
8776,5094,44641,8928.2000
8777,3841,44645,8929.0000
8778,3417,44647,8929.4000
8779,5102,44648,8929.6000
8780,6395,44648,8929.6000
8781,4153,44649,8929.8000
8782,8029,44651,8930.2000
8783,8638,44652,8930.4000
8784,5115,44654,8930.8000
8785,6113,44657,8931.4000
8786,6853,44662,8932.4000
8787,8681,44665,8933.0000
8788,525,44669,8933.8000
8789,901,44675,8935.0000
8790,7912,44676,8935.2000
8791,8158,44682,8936.4000
8792,2363,44683,8936.6000
8793,7089,44689,8937.8000
8794,7577,44689,8937.8000
8795,2799,44690,8938.0000
8796,35,44690,8938.0000
8797,1922,44693,8938.6000
8798,4484,44696,8939.2000
8799,6609,44697,8939.4000
8800,3609,44699,8939.8000
8801,7781,44701,8940.2000
8802,6608,44705,8941.0000
8803,2154,44715,8943.0000
8804,2604,44718,8943.6000
8805,1836,44721,8944.2000
8806,5943,44723,8944.6000
8807,1292,44729,8945.8000
8808,6380,44732,8946.4000
8809,54,44734,8946.8000
8810,3842,44738,8947.6000
8811,2217,44746,8949.2000
8812,8650,44754,8950.8000
8813,5739,44757,8951.4000
8814,3944,44763,8952.6000
8815,6304,44763,8952.6000
8816,6670,44770,8954.0000
8817,9716,44772,8954.4000
8818,2824,44774,8954.8000
8819,6166,44777,8955.4000
8820,8522,44779,8955.8000
8821,2964,44781,8956.2000
8822,9047,44785,8957.0000
8823,9314,44787,8957.4000
8824,3237,44792,8958.4000
8825,7392,44792,8958.4000
8826,5596,44800,8960.0000
8827,9327,44819,8963.8000
8828,7161,44821,8964.2000
8829,4305,44825,8965.0000
8830,4991,44831,8966.2000
8831,7673,44831,8966.2000
8832,9718,44835,8967.0000
8833,8550,44836,8967.2000
8834,3886,44840,8968.0000
8835,7621,44841,8968.2000
8836,9733,44842,8968.4000
8837,7983,44843,8968.6000
8838,4952,44846,8969.2000
8839,5591,44849,8969.8000
8840,5728,44850,8970.0000
8841,8936,44852,8970.4000
8842,3709,44853,8970.6000
8843,1981,44868,8973.6000
8844,1016,44869,8973.8000
8845,1113,44870,8974.0000
8846,4133,44873,8974.6000
8847,6765,44873,8974.6000
8848,7694,44876,8975.2000
8849,156,44882,8976.4000
8850,1979,44884,8976.8000
8851,7777,44899,8979.8000
8852,6149,44901,8980.2000
8853,6916,44902,8980.4000
8854,4801,44909,8981.8000
8855,1873,44910,8982.0000
8856,501,44911,8982.2000
8857,9356,44915,8983.0000
8858,2890,44916,8983.2000
8859,6316,44919,8983.8000
8860,9397,44921,8984.2000
8861,3637,44922,8984.4000
8862,3721,44924,8984.8000
8863,4509,44925,8985.0000
8864,7426,44926,8985.2000
8865,2638,44927,8985.4000
8866,3629,44930,8986.0000
8867,8806,44934,8986.8000
8868,3773,44940,8988.0000
8869,5490,44940,8988.0000
8870,9037,44945,8989.0000
8871,9525,44947,8989.4000
8872,8304,44963,8992.6000
8873,1702,44967,8993.4000
8874,1283,44970,8994.0000
8875,3641,44972,8994.4000
8876,5900,44973,8994.6000
8877,411,44975,8995.0000
8878,2298,44978,8995.6000
8879,5760,44980,8996.0000
8880,2542,44982,8996.4000
8881,9813,44983,8996.6000
8882,2167,44988,8997.6000
8883,6630,44990,8998.0000
8884,5501,44994,8998.8000
8885,3450,44995,8999.0000
8886,720,44998,8999.6000
8887,9100,45000,9000.0000
8888,4614,45004,9000.8000
8889,4924,45007,9001.4000
8890,9311,45008,9001.6000
8891,331,45009,9001.8000
8892,1958,45012,9002.4000
8893,8706,45012,9002.4000
8894,5915,45017,9003.4000
8895,5632,45021,9004.2000
8896,5445,45024,9004.8000
8897,5369,45027,9005.4000
8898,7206,45029,9005.8000
8899,8363,45038,9007.6000
8900,6611,45040,9008.0000
8901,5470,45042,9008.4000
8902,2428,45044,9008.8000
8903,1470,45053,9010.6000
8904,6561,45054,9010.8000
8905,3681,45073,9014.6000
8906,3050,45074,9014.8000
8907,831,45077,9015.4000
8908,8313,45078,9015.6000
8909,5647,45082,9016.4000
8910,1170,45086,9017.2000
8911,1392,45087,9017.4000
8912,8688,45087,9017.4000
8913,6556,45096,9019.2000
8914,2051,45098,9019.6000
8915,5186,45103,9020.6000
8916,8160,45103,9020.6000
8917,512,45106,9021.2000
8918,2262,45107,9021.4000
8919,9083,45109,9021.8000
8920,2574,45110,9022.0000
8921,609,45116,9023.2000
8922,9163,45118,9023.6000
8923,206,45120,9024.0000
8924,5302,45121,9024.2000
8925,3476,45123,9024.6000
8926,5195,45123,9024.6000
8927,1047,45132,9026.4000
8928,8204,45141,9028.2000
8929,6351,45142,9028.4000
8930,9286,45142,9028.4000
8931,6970,45150,9030.0000
8932,7402,45150,9030.0000
8933,5740,45151,9030.2000
8934,644,45152,9030.4000
8935,7181,45158,9031.6000
8936,781,45168,9033.6000
8937,478,45173,9034.6000
8938,9505,45177,9035.4000
8939,147,45181,9036.2000
8940,5556,45188,9037.6000
8941,4556,45190,9038.0000
8942,2745,45193,9038.6000
8943,158,45194,9038.8000
8944,4148,45196,9039.2000
8945,4745,45202,9040.4000
8946,7384,45207,9041.4000
8947,2142,45210,9042.0000
8948,3533,45210,9042.0000
8949,3612,45212,9042.4000
8950,3616,45216,9043.2000
8951,6909,45216,9043.2000
8952,3104,45220,9044.0000
8953,4160,45221,9044.2000
8954,9898,45222,9044.4000
8955,6565,45225,9045.0000
8956,998,45225,9045.0000
8957,4933,45237,9047.4000
8958,1319,45238,9047.6000
8959,4962,45239,9047.8000
8960,1890,45241,9048.2000
8961,4349,45243,9048.6000
8962,6926,45248,9049.6000
8963,1602,45252,9050.4000
8964,6984,45254,9050.8000
8965,4557,45259,9051.8000
8966,8283,45261,9052.2000
8967,889,45262,9052.4000
8968,5166,45263,9052.6000
8969,9572,45271,9054.2000
8970,2913,45279,9055.8000
8971,9062,45280,9056.0000
8972,4949,45282,9056.4000
8973,3869,45290,9058.0000
8974,5601,45290,9058.0000
8975,6446,45290,9058.0000
8976,3301,45294,9058.8000
8977,2652,45295,9059.0000
8978,3597,45298,9059.6000
8979,5589,45300,9060.0000
8980,6990,45300,9060.0000
8981,6881,45301,9060.2000
8982,4624,45305,9061.0000
8983,2084,45306,9061.2000
8984,2313,45311,9062.2000
8985,6876,45311,9062.2000
8986,8779,45315,9063.0000
8987,1746,45317,9063.4000
8988,4800,45318,9063.6000
8989,8590,45319,9063.8000
8990,8372,45323,9064.6000
8991,2186,45328,9065.6000
8992,6716,45329,9065.8000
8993,709,45333,9066.6000
8994,4092,45334,9066.8000
8995,6243,45335,9067.0000
8996,8269,45336,9067.2000
8997,9353,45338,9067.6000
8998,9875,45339,9067.8000
8999,3053,45341,9068.2000
9000,6115,45341,9068.2000
9001,8347,45345,9069.0000
9002,3006,45348,9069.6000
9003,8634,45349,9069.8000
9004,883,45350,9070.0000
9005,7713,45354,9070.8000
9006,8106,45354,9070.8000
9007,8620,45355,9071.0000
9008,2435,45357,9071.4000
9009,2728,45359,9071.8000
9010,4846,45361,9072.2000
9011,5415,45362,9072.4000
9012,4860,45366,9073.2000
9013,6184,45367,9073.4000
9014,9911,45369,9073.8000
9015,7860,45370,9074.0000
9016,31,45372,9074.4000
9017,3343,45382,9076.4000
9018,6678,45382,9076.4000
9019,8036,45387,9077.4000
9020,8339,45389,9077.8000
9021,8949,45391,9078.2000
9022,4345,45394,9078.8000
9023,5953,45394,9078.8000
9024,5804,45398,9079.6000
9025,3329,45402,9080.4000
9026,7830,45410,9082.0000
9027,8295,45411,9082.2000
9028,6981,45415,9083.0000
9029,8429,45415,9083.0000
9030,5628,45416,9083.2000
9031,5316,45417,9083.4000
9032,6142,45418,9083.6000
9033,2408,45421,9084.2000
9034,5937,45421,9084.2000
9035,4125,45422,9084.4000
9036,4529,45422,9084.4000
9037,9096,45422,9084.4000
9038,7618,45423,9084.6000
9039,6392,45424,9084.8000
9040,2509,45426,9085.2000
9041,8056,45427,9085.4000
9042,8367,45430,9086.0000
9043,2323,45432,9086.4000
9044,5385,45432,9086.4000
9045,1612,45433,9086.6000
9046,7735,45435,9087.0000
9047,9414,45436,9087.2000
9048,3418,45439,9087.8000
9049,3905,45441,9088.2000
9050,7017,45441,9088.2000
9051,3096,45443,9088.6000
9052,1168,45444,9088.8000
9053,1282,45444,9088.8000
9054,2081,45450,9090.0000
9055,8481,45451,9090.2000
9056,8841,45453,9090.6000
9057,285,45455,9091.0000
9058,7438,45456,9091.2000
9059,7571,45467,9093.4000
9060,8496,45468,9093.6000
9061,6894,45475,9095.0000
9062,6002,45481,9096.2000
9063,4712,45483,9096.6000
9064,6559,45488,9097.6000
9065,306,45490,9098.0000
9066,6233,45491,9098.2000
9067,7754,45493,9098.6000
9068,7118,45496,9099.2000
9069,6321,45497,9099.4000
9070,2037,45498,9099.6000
9071,4448,45499,9099.8000
9072,7235,45499,9099.8000
9073,4174,45501,9100.2000
9074,776,45509,9101.8000
9075,766,45512,9102.4000
9076,1036,45514,9102.8000
9077,1930,45514,9102.8000
9078,2798,45524,9104.8000
9079,4202,45528,9105.6000
9080,4371,45528,9105.6000
9081,5635,45530,9106.0000
9082,5472,45532,9106.4000
9083,8649,45540,9108.0000
9084,4605,45546,9109.2000
9085,9527,45546,9109.2000
9086,1560,45548,9109.6000
9087,8657,45552,9110.4000
9088,758,45554,9110.8000
9089,7519,45556,9111.2000
9090,560,45561,9112.2000
9091,7570,45561,9112.2000
9092,9639,45570,9114.0000
9093,2687,45572,9114.4000
9094,9270,45572,9114.4000
9095,8565,45578,9115.6000
9096,1521,45580,9116.0000
9097,238,45584,9116.8000
9098,9590,45588,9117.6000
9099,8874,45589,9117.8000
9100,9467,45592,9118.4000
9101,9030,45600,9120.0000
9102,988,45601,9120.2000
9103,6027,45602,9120.4000
9104,378,45610,9122.0000
9105,5266,45613,9122.6000
9106,2698,45614,9122.8000
9107,5047,45618,9123.6000
9108,6431,45619,9123.8000
9109,2854,45621,9124.2000
9110,3040,45622,9124.4000
9111,8811,45626,9125.2000
9112,8733,45638,9127.6000
9113,4447,45645,9129.0000
9114,9089,45650,9130.0000
9115,9476,45652,9130.4000
9116,3725,45654,9130.8000
9117,1037,45656,9131.2000
9118,8511,45658,9131.6000
9119,3779,45660,9132.0000
9120,8468,45665,9133.0000
9121,9496,45666,9133.2000
9122,5481,45668,9133.6000
9123,5188,45669,9133.8000
9124,3648,45677,9135.4000
9125,3491,45684,9136.8000
9126,7898,45686,9137.2000
9127,4481,45688,9137.6000
9128,9198,45688,9137.6000
9129,3499,45700,9140.0000
9130,8225,45707,9141.4000
9131,2296,45712,9142.4000
9132,4672,45719,9143.8000
9133,4178,45721,9144.2000
9134,7994,45725,9145.0000
9135,9582,45734,9146.8000
9136,622,45736,9147.2000
9137,9015,45736,9147.2000
9138,1136,45742,9148.4000
9139,5912,45743,9148.6000
9140,280,45760,9152.0000
9141,4398,45764,9152.8000
9142,8446,45766,9153.2000
9143,4331,45767,9153.4000
9144,2910,45769,9153.8000
9145,596,45771,9154.2000
9146,9947,45771,9154.2000
9147,1027,45776,9155.2000
9148,7099,45776,9155.2000
9149,5952,45778,9155.6000
9150,2772,45781,9156.2000
9151,3075,45782,9156.4000
9152,5813,45790,9158.0000
9153,9147,45796,9159.2000
9154,5107,45798,9159.6000
9155,2096,45799,9159.8000
9156,3165,45802,9160.4000
9157,3714,45807,9161.4000
9158,1581,45810,9162.0000
9159,1831,45815,9163.0000
9160,4543,45815,9163.0000
9161,3948,45816,9163.2000
9162,8168,45820,9164.0000
9163,4865,45828,9165.6000
9164,3619,45833,9166.6000
9165,6222,45833,9166.6000
9166,5517,45836,9167.2000
9167,5145,45840,9168.0000
9168,3493,45842,9168.4000
9169,2005,45844,9168.8000
9170,3865,45845,9169.0000
9171,4038,45845,9169.0000
9172,9872,45855,9171.0000
9173,9603,45861,9172.2000
9174,483,45865,9173.0000
9175,4704,45875,9175.0000
9176,5964,45878,9175.6000
9177,7793,45879,9175.8000
9178,1937,45881,9176.2000
9179,2920,45888,9177.6000
9180,7225,45893,9178.6000
9181,7464,45896,9179.2000
9182,5757,45902,9180.4000
9183,6582,45902,9180.4000
9184,8254,45914,9182.8000
9185,692,45917,9183.4000
9186,8754,45922,9184.4000
9187,5092,45923,9184.6000
9188,2460,45929,9185.8000
9189,2091,45930,9186.0000
9190,5247,45931,9186.2000
9191,8440,45932,9186.4000
9192,971,45935,9187.0000
9193,2498,45945,9189.0000
9194,8159,45950,9190.0000
9195,2810,45955,9191.0000
9196,6390,45955,9191.0000
9197,1128,45957,9191.4000
9198,942,45957,9191.4000
9199,61,45962,9192.4000
9200,1925,45963,9192.6000
9201,9810,45965,9193.0000
9202,3150,45971,9194.2000
9203,260,45972,9194.4000
9204,7985,45972,9194.4000
9205,4106,45973,9194.6000
9206,5336,45973,9194.6000
9207,2502,45980,9196.0000
9208,9308,45980,9196.0000
9209,151,45983,9196.6000
9210,5926,45986,9197.2000
9211,3061,45993,9198.6000
9212,2452,45997,9199.4000
9213,921,45997,9199.4000
9214,8394,45998,9199.6000
9215,3042,46002,9200.4000
9216,1787,46003,9200.6000
9217,2205,46005,9201.0000
9218,3262,46006,9201.2000
9219,3547,46007,9201.4000
9220,3321,46012,9202.4000
9221,7295,46013,9202.6000
9222,8282,46014,9202.8000
9223,1020,46016,9203.2000
9224,2038,46016,9203.2000
9225,7066,46018,9203.6000
9226,6879,46022,9204.4000
9227,7009,46026,9205.2000
9228,9169,46026,9205.2000
9229,911,46029,9205.8000
9230,9717,46033,9206.6000
9231,1716,46037,9207.4000
9232,6924,46039,9207.8000
9233,2621,46056,9211.2000
9234,9256,46058,9211.6000
9235,7205,46065,9213.0000
9236,5283,46066,9213.2000
9237,9156,46074,9214.8000
9238,5603,46077,9215.4000
9239,8437,46077,9215.4000
9240,210,46081,9216.2000
9241,5539,46083,9216.6000
9242,8747,46083,9216.6000
9243,1049,46088,9217.6000
9244,8535,46090,9218.0000
9245,2491,46093,9218.6000
9246,4097,46096,9219.2000
9247,3035,46098,9219.6000
9248,8700,46104,9220.8000
9249,9664,46106,9221.2000
9250,2194,46107,9221.4000
9251,2671,46119,9223.8000
9252,7616,46119,9223.8000
9253,3973,46122,9224.4000
9254,7425,46124,9224.8000
9255,6198,46127,9225.4000
9256,5910,46132,9226.4000
9257,7644,46133,9226.6000
9258,3921,46136,9227.2000
9259,1959,46141,9228.2000
9260,816,46141,9228.2000
9261,8004,46143,9228.6000
9262,3367,46155,9231.0000
9263,5304,46157,9231.4000
9264,9041,46158,9231.6000
9265,5895,46161,9232.2000
9266,7142,46163,9232.6000
9267,8140,46165,9233.0000
9268,4141,46169,9233.8000
9269,1666,46172,9234.4000
9270,5715,46175,9235.0000
9271,3542,46176,9235.2000
9272,4262,46176,9235.2000
9273,1537,46177,9235.4000
9274,2541,46177,9235.4000
9275,7434,46178,9235.6000
9276,2993,46185,9237.0000
9277,5945,46191,9238.2000
9278,5884,46193,9238.6000
9279,7092,46195,9239.0000
9280,6607,46196,9239.2000
9281,9042,46209,9241.8000
9282,749,46220,9244.0000
9283,6148,46231,9246.2000
9284,7792,46232,9246.4000
9285,1857,46238,9247.6000
9286,1017,46244,9248.8000
9287,1142,46250,9250.0000
9288,7488,46254,9250.8000
9289,2606,46261,9252.2000
9290,2465,46269,9253.8000
9291,9279,46269,9253.8000
9292,3317,46270,9254.0000
9293,2202,46277,9255.4000
9294,9942,46279,9255.8000
9295,5389,46281,9256.2000
9296,8002,46281,9256.2000
9297,3734,46290,9258.0000
9298,7766,46291,9258.2000
9299,9364,46297,9259.4000
9300,6641,46298,9259.6000
9301,3536,46299,9259.8000
9302,8582,46299,9259.8000
9303,1139,46306,9261.2000
9304,8491,46306,9261.2000
9305,9730,46308,9261.6000
9306,1561,46309,9261.8000
9307,300,46311,9262.2000
9308,9283,46311,9262.2000
9309,7653,46313,9262.6000
9310,4870,46314,9262.8000
9311,5758,46317,9263.4000
9312,8526,46319,9263.8000
9313,3600,46320,9264.0000
9314,7029,46338,9267.6000
9315,2164,46342,9268.4000
9316,6675,46347,9269.4000
9317,1713,46349,9269.8000
9318,1393,46350,9270.0000
9319,9229,46354,9270.8000
9320,5847,46355,9271.0000
9321,9266,46356,9271.2000
9322,1279,46364,9272.8000
9323,8566,46370,9274.0000
9324,9721,46377,9275.4000
9325,4067,46389,9277.8000
9326,1029,46391,9278.2000
9327,710,46398,9279.6000
9328,4592,46401,9280.2000
9329,6957,46407,9281.4000
9330,4868,46409,9281.8000
9331,6578,46415,9283.0000
9332,1299,46418,9283.6000
9333,7610,46418,9283.6000
9334,1726,46420,9284.0000
9335,1344,46422,9284.4000
9336,1921,46426,9285.2000
9337,5298,46431,9286.2000
9338,7496,46446,9289.2000
9339,3160,46449,9289.8000
9340,6292,46449,9289.8000
9341,1548,46451,9290.2000
9342,4013,46452,9290.4000
9343,5497,46454,9290.8000
9344,4510,46456,9291.2000
9345,9998,46457,9291.4000
9346,5418,46467,9293.4000
9347,3867,46478,9295.6000
9348,7003,46486,9297.2000
9349,3914,46492,9298.4000
9350,6398,46494,9298.8000
9351,8314,46501,9300.2000
9352,341,46505,9301.0000
9353,5637,46514,9302.8000
9354,5644,46515,9303.0000
9355,8244,46519,9303.8000
9356,1734,46522,9304.4000
9357,3534,46523,9304.6000
9358,3633,46526,9305.2000
9359,907,46527,9305.4000
9360,8054,46529,9305.8000
9361,5909,46531,9306.2000
9362,1077,46536,9307.2000
9363,2732,46536,9307.2000
9364,3684,46537,9307.4000
9365,2078,46545,9309.0000
9366,6185,46557,9311.4000
9367,2585,46560,9312.0000
9368,5207,46563,9312.6000
9369,8191,46571,9314.2000
9370,5992,46573,9314.6000
9371,6080,46573,9314.6000
9372,9719,46573,9314.6000
9373,2366,46575,9315.0000
9374,2488,46580,9316.0000
9375,4401,46580,9316.0000
9376,1606,46584,9316.8000
9377,8255,46585,9317.0000
9378,3768,46597,9319.4000
9379,1035,46606,9321.2000
9380,9933,46615,9323.0000
9381,9745,46616,9323.2000
9382,2774,46622,9324.4000
9383,159,46623,9324.6000
9384,9636,46627,9325.4000
9385,7288,46630,9326.0000
9386,2392,46635,9327.0000
9387,5522,46635,9327.0000
9388,9538,46652,9330.4000
9389,5803,46653,9330.6000
9390,3174,46654,9330.8000
9391,7041,46654,9330.8000
9392,9021,46656,9331.2000
9393,7566,46659,9331.8000
9394,6138,46660,9332.0000
9395,3929,46662,9332.4000
9396,8487,46663,9332.6000
9397,6859,46664,9332.8000
9398,4930,46665,9333.0000
9399,4005,46668,9333.6000
9400,4681,46675,9335.0000
9401,3184,46681,9336.2000
9402,9160,46684,9336.8000
9403,9855,46684,9336.8000
9404,4094,46695,9339.0000
9405,7404,46697,9339.4000
9406,4967,46701,9340.2000
9407,4473,46708,9341.6000
9408,5778,46709,9341.8000
9409,3858,46715,9343.0000
9410,8060,46721,9344.2000
9411,1789,46726,9345.2000
9412,95,46734,9346.8000
9413,8422,46736,9347.2000
9414,4788,46737,9347.4000
9415,5498,46738,9347.6000
9416,566,46743,9348.6000
9417,7,46748,9349.6000
9418,8107,46759,9351.8000
9419,5049,46763,9352.6000
9420,9886,46764,9352.8000
9421,8762,46767,9353.4000
9422,299,46773,9354.6000
9423,5297,46775,9355.0000
9424,8133,46775,9355.0000
9425,6812,46776,9355.2000
9426,2761,46777,9355.4000
9427,6860,46777,9355.4000
9428,9524,46782,9356.4000
9429,3568,46785,9357.0000
9430,9436,46785,9357.0000
9431,4677,46803,9360.6000
9432,6691,46828,9365.6000
9433,8167,46830,9366.0000
9434,9395,46835,9367.0000
9435,1441,46848,9369.6000
9436,8385,46858,9371.6000
9437,6560,46864,9372.8000
9438,4365,46870,9374.0000
9439,7214,46874,9374.8000
9440,8831,46883,9376.6000
9441,8731,46889,9377.8000
9442,7886,46892,9378.4000
9443,6507,46893,9378.6000
9444,9771,46895,9379.0000
9445,7108,46902,9380.4000
9446,2248,46907,9381.4000
9447,3185,46907,9381.4000
9448,8977,46907,9381.4000
9449,4444,46908,9381.6000
9450,6232,46915,9383.0000
9451,6356,46915,9383.0000
9452,5016,46916,9383.2000
9453,846,46926,9385.2000
